112 41
92 20 1
93 20 1
94 20 1
95 20 1
96 20 1
97 20 1
98 20 1
99 20 1
100 20 1
101 20 1
102 20 1
103 20 1
104 20 1
105 20 1
106 20 1
107 20 1
108 20 1
109 20 1
110 20 1
111 20 1
0 21 1
1 21 1
2 21 1
3 21 1
4 21 1
5 21 1
6 21 1
7 21 1
8 21 1
9 21 1
10 21 1
11 21 1
12 21 1
13 21 1
14 21 1
15 21 1
16 21 1
17 21 1
18 21 1
19 21 1
20 21 1
21 21 1
22 21 1
23 21 1
24 21 1
25 21 1
26 21 1
27 21 1
28 21 1
29 21 1
30 21 1
31 21 1
32 21 1
33 21 1
34 21 2
35 21 2
36 21 2
37 21 2
38 21 1
39 21 1
40 21 2
41 21 2
42 21 2
43 21 2
44 21 1
45 21 1
46 21 5
47 21 5
48 21 5
49 21 5
50 21 1
51 21 5
52 21 5
53 21 5
54 21 1
55 21 1
56 21 1
57 21 7
58 21 7
59 21 7
60 21 7
61 21 7
62 21 7
63 21 7
64 21 7
65 21 1
66 21 6
67 21 6
68 21 6
69 21 6
70 21 6
71 21 6
72 21 6
73 21 6
74 21 6
75 21 1
76 21 1
77 21 1
78 21 1
79 21 1
80 21 1
81 21 1
82 21 1
83 21 1
84 21 1
85 21 1
86 21 1
87 21 1
88 21 1
89 21 1
90 21 1
91 21 1
92 21 1
93 21 1
94 21 1
95 21 1
96 21 1
97 21 1
98 21 1
99 21 1
100 21 1
101 21 1
102 21 1
103 21 1
104 21 1
105 21 1
106 21 1
107 21 1
108 21 1
109 21 1
110 21 1
111 21 1
0 22 1
1 22 1
2 22 1
3 22 1
4 22 1
5 22 1
6 22 1
7 22 1
8 22 1
9 22 1
10 22 1
11 22 1
12 22 1
13 22 1
14 22 1
15 22 1
16 22 1
17 22 1
18 22 1
19 22 1
20 22 1
21 22 1
22 22 1
23 22 1
24 22 1
25 22 1
26 22 1
27 22 1
28 22 1
29 22 1
30 22 1
31 22 1
32 22 1
33 22 1
34 22 2
35 22 2
36 22 2
37 22 2
38 22 1
39 22 1
40 22 2
41 22 2
42 22 2
43 22 2
44 22 1
45 22 1
46 22 1
47 22 5
48 22 5
49 22 5
50 22 1
51 22 5
52 22 5
53 22 5
54 22 1
55 22 1
56 22 1
57 22 7
58 22 7
59 22 7
60 22 7
61 22 1
62 22 1
63 22 1
64 22 1
65 22 1
66 22 6
67 22 6
68 22 6
69 22 6
70 22 1
71 22 6
72 22 6
73 22 6
74 22 6
75 22 1
76 22 1
77 22 1
78 22 1
79 22 1
80 22 1
81 22 1
82 22 1
83 22 1
84 22 1
85 22 1
86 22 1
87 22 1
88 22 1
89 22 1
90 22 1
91 22 1
92 22 1
93 22 1
94 22 1
95 22 1
96 22 1
97 22 1
98 22 1
99 22 1
100 22 1
101 22 1
102 22 1
103 22 1
104 22 1
105 22 1
106 22 1
107 22 1
108 22 1
109 22 1
110 22 1
111 22 1
0 23 1
1 23 1
2 23 1
3 23 1
4 23 1
5 23 1
6 23 1
7 23 1
8 23 1
9 23 1
10 23 1
11 23 1
12 23 1
13 23 1
14 23 1
15 23 1
16 23 1
17 23 1
18 23 1
19 23 1
20 23 1
21 23 1
22 23 1
23 23 1
24 23 1
25 23 1
26 23 1
27 23 1
28 23 1
29 23 1
30 23 1
31 23 1
32 23 1
33 23 1
34 23 2
35 23 2
36 23 2
37 23 2
38 23 1
39 23 1
40 23 2
41 23 2
42 23 2
43 23 2
44 23 1
45 23 1
46 23 1
47 23 5
48 23 5
49 23 5
50 23 5
51 23 5
52 23 5
53 23 5
54 23 1
55 23 1
56 23 1
57 23 7
58 23 7
59 23 7
60 23 7
61 23 1
62 23 1
63 23 1
64 23 1
65 23 1
66 23 6
67 23 6
68 23 6
69 23 6
70 23 1
71 23 6
72 23 6
73 23 6
74 23 6
75 23 1
76 23 1
77 23 1
78 23 1
79 23 1
80 23 1
81 23 1
82 23 1
83 23 1
84 23 1
85 23 1
86 23 1
87 23 1
88 23 1
89 23 1
90 23 1
91 23 1
92 23 1
93 23 1
94 23 1
95 23 1
96 23 1
97 23 1
98 23 1
99 23 1
100 23 1
101 23 1
102 23 1
103 23 1
104 23 1
105 23 1
106 23 1
107 23 1
108 23 1
109 23 1
110 23 1
111 23 1
0 24 1
1 24 1
2 24 1
3 24 1
4 24 1
5 24 1
6 24 1
7 24 1
8 24 1
9 24 1
10 24 1
11 24 1
12 24 1
13 24 1
14 24 1
15 24 1
16 24 1
17 24 1
18 24 1
19 24 1
20 24 1
21 24 1
22 24 1
23 24 1
24 24 1
25 24 1
26 24 1
27 24 1
28 24 1
29 24 1
30 24 1
31 24 1
32 24 1
33 24 1
34 24 2
35 24 2
36 24 2
37 24 2
38 24 1
39 24 1
40 24 2
41 24 2
42 24 2
43 24 2
44 24 1
45 24 1
46 24 1
47 24 5
48 24 5
49 24 5
50 24 5
51 24 5
52 24 5
53 24 5
54 24 1
55 24 1
56 24 1
57 24 7
58 24 7
59 24 7
60 24 7
61 24 1
62 24 1
63 24 1
64 24 1
65 24 1
66 24 6
67 24 6
68 24 6
69 24 6
70 24 1
71 24 1
72 24 6
73 24 6
74 24 6
75 24 1
76 24 1
77 24 1
78 24 1
79 24 1
80 24 1
81 24 1
82 24 1
83 24 1
84 24 1
85 24 1
86 24 1
87 24 1
88 24 1
89 24 1
90 24 1
91 24 1
92 24 1
93 24 1
94 24 1
95 24 1
96 24 1
97 24 1
98 24 1
99 24 1
100 24 1
101 24 1
102 24 1
103 24 1
104 24 1
105 24 1
106 24 1
107 24 1
108 24 1
109 24 1
110 24 1
111 24 1
0 25 1
1 25 1
2 25 1
3 25 1
4 25 1
5 25 1
6 25 1
7 25 1
8 25 1
9 25 1
10 25 1
11 25 1
12 25 1
13 25 1
14 25 1
15 25 1
16 25 1
17 25 1
18 25 1
19 25 1
20 25 1
21 25 1
22 25 1
23 25 1
24 25 1
25 25 1
26 25 1
27 25 1
28 25 1
29 25 1
30 25 1
31 25 1
32 25 1
33 25 1
34 25 2
35 25 2
36 25 2
37 25 2
38 25 1
39 25 1
40 25 2
41 25 2
42 25 2
43 25 2
44 25 1
45 25 1
46 25 1
47 25 5
48 25 5
49 25 5
50 25 5
51 25 5
52 25 5
53 25 5
54 25 1
55 25 1
56 25 1
57 25 7
58 25 7
59 25 7
60 25 7
61 25 1
62 25 1
63 25 1
64 25 1
65 25 1
66 25 6
67 25 6
68 25 6
69 25 6
70 25 1
71 25 1
72 25 6
73 25 6
74 25 6
75 25 6
76 25 1
77 25 1
78 25 1
79 25 1
80 25 1
81 25 1
82 25 1
83 25 1
84 25 1
85 25 1
86 25 1
87 25 1
88 25 1
89 25 1
90 25 1
91 25 1
92 25 1
93 25 1
94 25 1
95 25 1
96 25 1
97 25 1
98 25 1
99 25 1
100 25 1
101 25 1
102 25 1
103 25 1
104 25 1
105 25 1
106 25 1
107 25 1
108 25 1
109 25 1
110 25 1
111 25 1
0 26 1
1 26 1
2 26 1
3 26 1
4 26 1
5 26 1
6 26 1
7 26 1
8 26 1
9 26 1
10 26 1
11 26 1
12 26 1
13 26 1
14 26 1
15 26 1
16 26 1
17 26 1
18 26 1
19 26 1
20 26 1
21 26 1
22 26 1
23 26 1
24 26 1
25 26 1
26 26 1
27 26 1
28 26 1
29 26 1
30 26 1
31 26 1
32 26 1
33 26 1
34 26 2
35 26 2
36 26 2
37 26 2
38 26 2
39 26 2
40 26 2
41 26 2
42 26 2
43 26 2
44 26 1
45 26 1
46 26 1
47 26 5
48 26 5
49 26 5
50 26 5
51 26 5
52 26 5
53 26 1
54 26 1
55 26 1
56 26 1
57 26 7
58 26 7
59 26 7
60 26 7
61 26 7
62 26 7
63 26 7
64 26 7
65 26 1
66 26 6
67 26 6
68 26 6
69 26 6
70 26 1
71 26 1
72 26 6
73 26 6
74 26 6
75 26 6
76 26 1
77 26 1
78 26 1
79 26 1
80 26 1
81 26 1
82 26 1
83 26 1
84 26 1
85 26 1
86 26 1
87 26 1
88 26 1
89 26 1
90 26 1
91 26 1
92 26 1
93 26 1
94 26 1
95 26 1
96 26 1
97 26 1
98 26 1
99 26 1
100 26 1
101 26 1
102 26 1
103 26 1
104 26 1
105 26 1
106 26 1
107 26 1
108 26 1
109 26 1
110 26 1
111 26 1
0 27 1
1 27 1
2 27 1
3 27 1
4 27 1
5 27 1
6 27 1
7 27 1
8 27 1
9 27 1
10 27 1
11 27 1
12 27 1
13 27 1
14 27 1
15 27 1
16 27 1
17 27 1
18 27 1
19 27 1
20 27 1
21 27 1
22 27 1
23 27 1
24 27 1
25 27 1
26 27 1
27 27 1
28 27 1
29 27 1
30 27 1
31 27 1
32 27 1
33 27 1
34 27 1
35 27 2
36 27 2
37 27 2
38 27 2
39 27 2
40 27 2
41 27 2
42 27 2
43 27 1
44 27 1
45 27 1
46 27 1
47 27 1
48 27 5
49 27 5
50 27 5
51 27 5
52 27 5
53 27 1
54 27 1
55 27 1
56 27 1
57 27 7
58 27 7
59 27 7
60 27 7
61 27 7
62 27 7
63 27 7
64 27 7
65 27 1
66 27 6
67 27 6
68 27 6
69 27 6
70 27 1
71 27 1
72 27 6
73 27 6
74 27 6
75 27 6
76 27 1
77 27 1
78 27 1
79 27 1
80 27 1
81 27 1
82 27 1
83 27 1
84 27 1
85 27 1
86 27 1
87 27 1
88 27 1
89 27 1
90 27 1
91 27 1
92 27 1
93 27 1
94 27 1
95 27 1
96 27 1
97 27 1
98 27 1
99 27 1
100 27 1
101 27 1
102 27 1
103 27 1
104 27 1
105 27 1
106 27 1
107 27 1
108 27 1
109 27 1
110 27 1
111 27 1
0 28 1
1 28 1
2 28 1
3 28 1
4 28 1
5 28 1
6 28 1
7 28 1
8 28 1
9 28 1
10 28 1
11 28 1
12 28 1
13 28 1
14 28 1
15 28 1
16 28 1
17 28 1
18 28 1
19 28 1
20 28 1
21 28 1
22 28 1
23 28 1
24 28 1
25 28 1
26 28 1
27 28 1
28 28 1
29 28 1
30 28 1
31 28 1
32 28 1
33 28 1
34 28 1
35 28 1
36 28 1
37 28 1
38 28 1
39 28 1
40 28 1
41 28 1
42 28 1
43 28 1
44 28 1
45 28 1
46 28 1
47 28 1
48 28 1
49 28 1
50 28 1
51 28 1
52 28 1
53 28 1
54 28 1
55 28 1
56 28 1
57 28 1
58 28 1
59 28 1
60 28 1
61 28 1
62 28 1
63 28 1
64 28 1
65 28 1
66 28 1
67 28 1
68 28 1
69 28 1
70 28 1
71 28 1
72 28 1
73 28 1
74 28 1
75 28 1
76 28 1
77 28 1
78 28 1
79 28 1
80 28 1
81 28 1
82 28 1
83 28 1
84 28 1
85 28 1
86 28 1
87 28 1
88 28 1
89 28 1
90 28 1
91 28 1
92 28 1
93 28 1
94 28 1
95 28 1
96 28 1
97 28 1
98 28 1
99 28 1
100 28 1
101 28 1
102 28 1
103 28 1
104 28 1
105 28 1
106 28 1
107 28 1
108 28 1
109 28 1
110 28 1
111 28 1
0 29 1
1 29 1
2 29 1
3 29 1
4 29 1
5 29 1
6 29 1
7 29 1
8 29 1
9 29 1
10 29 1
11 29 1
12 29 1
13 29 1
14 29 1
15 29 1
16 29 1
17 29 1
18 29 1
19 29 1
20 29 1
21 29 1
22 29 1
23 29 1
24 29 1
25 29 1
26 29 1
27 29 1
28 29 1
29 29 1
30 29 1
31 29 1
32 29 1
33 29 1
34 29 1
35 29 1
36 29 1
37 29 1
38 29 1
39 29 1
40 29 1
41 29 1
42 29 1
43 29 1
44 29 1
45 29 1
46 29 1
47 29 1
48 29 1
49 29 1
50 29 1
51 29 1
52 29 1
53 29 1
54 29 1
55 29 1
56 29 1
57 29 1
58 29 1
59 29 1
60 29 1
61 29 1
62 29 1
63 29 1
64 29 1
65 29 1
66 29 1
67 29 1
68 29 1
69 29 1
70 29 1
71 29 1
72 29 1
73 29 1
74 29 1
75 29 1
76 29 1
77 29 1
78 29 1
79 29 1
80 29 1
81 29 1
82 29 1
83 29 1
84 29 1
85 29 1
86 29 1
87 29 1
88 29 1
89 29 1
90 29 1
91 29 1
92 29 1
93 29 1
94 29 1
95 29 1
96 29 1
97 29 1
98 29 1
99 29 1
100 29 1
101 29 1
102 29 1
103 29 1
104 29 1
105 29 1
106 29 1
107 29 1
108 29 1
109 29 1
110 29 1
111 29 1
0 30 3
1 30 3
2 30 3
3 30 3
4 30 3
5 30 3
6 30 3
7 30 1
8 30 1
9 30 3
10 30 1
11 30 1
12 30 1
13 30 1
14 30 3
15 30 1
16 30 3
17 30 3
18 30 3
19 30 3
20 30 3
21 30 3
22 30 3
23 30 1
24 30 3
25 30 3
26 30 3
27 30 3
28 30 3
29 30 3
30 30 1
31 30 3
32 30 3
33 30 3
34 30 3
35 30 3
36 30 3
37 30 1
38 30 1
39 30 1
40 30 1
41 30 1
42 30 3
43 30 3
44 30 3
45 30 3
46 30 3
47 30 3
48 30 3
49 30 1
50 30 1
51 30 3
52 30 3
53 30 3
54 30 3
55 30 3
56 30 1
57 30 1
58 30 1
59 30 1
60 30 3
61 30 3
62 30 3
63 30 3
64 30 3
65 30 3
66 30 1
67 30 1
68 30 3
69 30 3
70 30 3
71 30 3
72 30 3
73 30 3
74 30 1
75 30 1
76 30 3
77 30 3
78 30 3
79 30 3
80 30 3
81 30 1
82 30 3
83 30 3
84 30 3
85 30 3
86 30 3
87 30 3
88 30 3
89 30 1
90 30 1
91 30 3
92 30 3
93 30 3
94 30 3
95 30 1
96 30 1
97 30 1
98 30 3
99 30 3
100 30 3
101 30 3
102 30 3
103 30 3
104 30 1
105 30 3
106 30 3
107 30 3
108 30 3
109 30 3
110 30 3
111 30 3
0 31 3
1 31 3
2 31 3
3 31 3
4 31 3
5 31 3
6 31 3
7 31 1
8 31 1
9 31 3
10 31 3
11 31 1
12 31 1
13 31 3
14 31 3
15 31 1
16 31 3
17 31 3
18 31 3
19 31 3
20 31 3
21 31 3
22 31 3
23 31 1
24 31 3
25 31 3
26 31 3
27 31 3
28 31 3
29 31 3
30 31 1
31 31 3
32 31 3
33 31 3
34 31 3
35 31 3
36 31 3
37 31 3
38 31 1
39 31 1
40 31 1
41 31 1
42 31 3
43 31 3
44 31 3
45 31 3
46 31 3
47 31 3
48 31 3
49 31 1
50 31 3
51 31 3
52 31 3
53 31 3
54 31 3
55 31 3
56 31 3
57 31 1
58 31 1
59 31 1
60 31 3
61 31 3
62 31 3
63 31 3
64 31 3
65 31 3
66 31 3
67 31 1
68 31 3
69 31 3
70 31 3
71 31 3
72 31 3
73 31 3
74 31 1
75 31 3
76 31 3
77 31 3
78 31 3
79 31 3
80 31 3
81 31 3
82 31 3
83 31 3
84 31 3
85 31 3
86 31 3
87 31 3
88 31 3
89 31 1
90 31 1
91 31 3
92 31 3
93 31 3
94 31 3
95 31 3
96 31 1
97 31 1
98 31 3
99 31 3
100 31 3
101 31 3
102 31 3
103 31 3
104 31 3
105 31 3
106 31 3
107 31 3
108 31 3
109 31 3
110 31 3
111 31 3
0 32 3
1 32 3
2 32 3
3 32 1
4 32 1
5 32 1
6 32 1
7 32 1
8 32 1
9 32 3
10 32 3
11 32 1
12 32 1
13 32 3
14 32 3
15 32 1
16 32 1
17 32 1
18 32 3
19 32 3
20 32 3
21 32 1
22 32 1
23 32 1
24 32 3
25 32 3
26 32 3
27 32 1
28 32 1
29 32 1
30 32 1
31 32 3
32 32 3
33 32 3
34 32 1
35 32 3
36 32 3
37 32 3
38 32 1
39 32 1
40 32 1
41 32 1
42 32 1
43 32 1
44 32 3
45 32 3
46 32 3
47 32 1
48 32 1
49 32 1
50 32 3
51 32 3
52 32 3
53 32 1
54 32 3
55 32 3
56 32 3
57 32 1
58 32 1
59 32 1
60 32 3
61 32 3
62 32 3
63 32 1
64 32 3
65 32 3
66 32 3
67 32 1
68 32 3
69 32 3
70 32 3
71 32 1
72 32 1
73 32 1
74 32 1
75 32 3
76 32 3
77 32 3
78 32 1
79 32 3
80 32 3
81 32 3
82 32 1
83 32 1
84 32 3
85 32 3
86 32 3
87 32 1
88 32 1
89 32 1
90 32 1
91 32 3
92 32 3
93 32 3
94 32 3
95 32 3
96 32 1
97 32 1
98 32 3
99 32 3
100 32 3
101 32 1
102 32 3
103 32 3
104 32 3
105 32 1
106 32 1
107 32 3
108 32 3
109 32 3
110 32 1
111 32 1
0 33 3
1 33 3
2 33 3
3 33 1
4 33 1
5 33 1
6 33 1
7 33 1
8 33 1
9 33 3
10 33 3
11 33 1
12 33 1
13 33 3
14 33 3
15 33 1
16 33 1
17 33 1
18 33 3
19 33 3
20 33 3
21 33 1
22 33 1
23 33 1
24 33 3
25 33 3
26 33 3
27 33 1
28 33 1
29 33 1
30 33 1
31 33 3
32 33 3
33 33 3
34 33 1
35 33 3
36 33 3
37 33 3
38 33 1
39 33 1
40 33 1
41 33 1
42 33 1
43 33 1
44 33 3
45 33 3
46 33 3
47 33 1
48 33 1
49 33 1
50 33 3
51 33 3
52 33 3
53 33 1
54 33 3
55 33 3
56 33 3
57 33 1
58 33 1
59 33 1
60 33 3
61 33 3
62 33 3
63 33 1
64 33 3
65 33 3
66 33 3
67 33 1
68 33 3
69 33 3
70 33 3
71 33 1
72 33 1
73 33 1
74 33 1
75 33 3
76 33 3
77 33 3
78 33 1
79 33 3
80 33 3
81 33 3
82 33 1
83 33 1
84 33 3
85 33 3
86 33 3
87 33 1
88 33 1
89 33 1
90 33 3
91 33 3
92 33 3
93 33 3
94 33 3
95 33 3
96 33 1
97 33 1
98 33 3
99 33 3
100 33 3
101 33 1
102 33 3
103 33 3
104 33 3
105 33 1
106 33 1
107 33 3
108 33 3
109 33 3
110 33 1
111 33 1
0 34 3
1 34 3
2 34 3
3 34 3
4 34 3
5 34 3
6 34 3
7 34 1
8 34 1
9 34 3
10 34 3
11 34 3
12 34 1
13 34 3
14 34 3
15 34 1
16 34 1
17 34 1
18 34 3
19 34 3
20 34 3
21 34 1
22 34 1
23 34 1
24 34 3
25 34 3
26 34 3
27 34 3
28 34 3
29 34 3
30 34 1
31 34 3
32 34 3
33 34 3
34 34 1
35 34 3
36 34 3
37 34 3
38 34 1
39 34 1
40 34 1
41 34 1
42 34 1
43 34 1
44 34 3
45 34 3
46 34 3
47 34 1
48 34 1
49 34 1
50 34 3
51 34 3
52 34 3
53 34 1
54 34 3
55 34 3
56 34 3
57 34 1
58 34 1
59 34 1
60 34 3
61 34 3
62 34 3
63 34 1
64 34 3
65 34 3
66 34 3
67 34 1
68 34 3
69 34 3
70 34 3
71 34 3
72 34 3
73 34 3
74 34 1
75 34 3
76 34 3
77 34 3
78 34 3
79 34 1
80 34 1
81 34 1
82 34 1
83 34 1
84 34 3
85 34 3
86 34 3
87 34 1
88 34 1
89 34 1
90 34 3
91 34 3
92 34 3
93 34 3
94 34 3
95 34 3
96 34 1
97 34 1
98 34 3
99 34 3
100 34 3
101 34 1
102 34 3
103 34 3
104 34 3
105 34 1
106 34 1
107 34 3
108 34 3
109 34 3
110 34 1
111 34 1
0 35 3
1 35 3
2 35 3
3 35 3
4 35 3
5 35 3
6 35 3
7 35 1
8 35 1
9 35 3
10 35 3
11 35 3
12 35 1
13 35 3
14 35 3
15 35 1
16 35 1
17 35 1
18 35 3
19 35 3
20 35 3
21 35 1
22 35 1
23 35 1
24 35 3
25 35 3
26 35 3
27 35 3
28 35 3
29 35 3
30 35 1
31 35 3
32 35 3
33 35 3
34 35 3
35 35 3
36 35 3
37 35 3
38 35 1
39 35 1
40 35 1
41 35 1
42 35 1
43 35 1
44 35 3
45 35 3
46 35 3
47 35 1
48 35 1
49 35 1
50 35 3
51 35 3
52 35 3
53 35 1
54 35 3
55 35 3
56 35 3
57 35 1
58 35 1
59 35 1
60 35 3
61 35 3
62 35 3
63 35 3
64 35 3
65 35 3
66 35 3
67 35 1
68 35 3
69 35 3
70 35 3
71 35 3
72 35 3
73 35 3
74 35 1
75 35 1
76 35 1
77 35 3
78 35 3
79 35 3
80 35 3
81 35 1
82 35 1
83 35 1
84 35 3
85 35 3
86 35 3
87 35 1
88 35 1
89 35 1
90 35 3
91 35 3
92 35 3
93 35 1
94 35 3
95 35 3
96 35 1
97 35 1
98 35 3
99 35 3
100 35 3
101 35 3
102 35 3
103 35 3
104 35 3
105 35 1
106 35 1
107 35 3
108 35 3
109 35 3
110 35 1
111 35 1
0 36 3
1 36 3
2 36 3
3 36 1
4 36 1
5 36 1
6 36 1
7 36 1
8 36 1
9 36 3
10 36 3
11 36 3
12 36 3
13 36 3
14 36 3
15 36 1
16 36 1
17 36 1
18 36 3
19 36 3
20 36 3
21 36 1
22 36 1
23 36 1
24 36 3
25 36 3
26 36 3
27 36 1
28 36 1
29 36 1
30 36 1
31 36 3
32 36 3
33 36 3
34 36 3
35 36 3
36 36 3
37 36 1
38 36 1
39 36 1
40 36 1
41 36 1
42 36 1
43 36 1
44 36 3
45 36 3
46 36 3
47 36 1
48 36 1
49 36 1
50 36 3
51 36 3
52 36 3
53 36 1
54 36 3
55 36 3
56 36 3
57 36 1
58 36 1
59 36 1
60 36 3
61 36 3
62 36 3
63 36 3
64 36 3
65 36 3
66 36 1
67 36 1
68 36 3
69 36 3
70 36 3
71 36 1
72 36 1
73 36 1
74 36 1
75 36 1
76 36 1
77 36 1
78 36 3
79 36 3
80 36 3
81 36 3
82 36 1
83 36 1
84 36 3
85 36 3
86 36 3
87 36 1
88 36 1
89 36 1
90 36 3
91 36 3
92 36 3
93 36 1
94 36 3
95 36 3
96 36 1
97 36 1
98 36 3
99 36 3
100 36 3
101 36 3
102 36 3
103 36 3
104 36 1
105 36 1
106 36 1
107 36 3
108 36 3
109 36 3
110 36 1
111 36 1
0 37 3
1 37 3
2 37 3
3 37 1
4 37 1
5 37 1
6 37 1
7 37 1
8 37 1
9 37 3
10 37 3
11 37 3
12 37 3
13 37 3
14 37 3
15 37 1
16 37 1
17 37 1
18 37 3
19 37 3
20 37 3
21 37 1
22 37 1
23 37 1
24 37 3
25 37 3
26 37 3
27 37 1
28 37 1
29 37 1
30 37 1
31 37 3
32 37 3
33 37 3
34 37 1
35 37 3
36 37 3
37 37 1
38 37 1
39 37 1
40 37 1
41 37 1
42 37 1
43 37 1
44 37 3
45 37 3
46 37 3
47 37 1
48 37 1
49 37 1
50 37 3
51 37 3
52 37 3
53 37 1
54 37 3
55 37 3
56 37 3
57 37 1
58 37 1
59 37 1
60 37 3
61 37 3
62 37 3
63 37 1
64 37 3
65 37 3
66 37 1
67 37 1
68 37 3
69 37 3
70 37 3
71 37 1
72 37 1
73 37 1
74 37 1
75 37 3
76 37 3
77 37 3
78 37 1
79 37 3
80 37 3
81 37 3
82 37 1
83 37 1
84 37 3
85 37 3
86 37 3
87 37 1
88 37 1
89 37 1
90 37 3
91 37 3
92 37 3
93 37 3
94 37 3
95 37 3
96 37 3
97 37 1
98 37 3
99 37 3
100 37 3
101 37 1
102 37 3
103 37 3
104 37 1
105 37 1
106 37 1
107 37 3
108 37 3
109 37 3
110 37 1
111 37 1
0 38 3
1 38 3
2 38 3
3 38 1
4 38 1
5 38 1
6 38 1
7 38 1
8 38 1
9 38 3
10 38 3
11 38 1
12 38 3
13 38 3
14 38 3
15 38 1
16 38 1
17 38 1
18 38 3
19 38 3
20 38 3
21 38 1
22 38 1
23 38 1
24 38 3
25 38 3
26 38 3
27 38 1
28 38 1
29 38 1
30 38 1
31 38 3
32 38 3
33 38 3
34 38 1
35 38 3
36 38 3
37 38 3
38 38 1
39 38 1
40 38 1
41 38 1
42 38 1
43 38 1
44 38 3
45 38 3
46 38 3
47 38 1
48 38 1
49 38 1
50 38 3
51 38 3
52 38 3
53 38 1
54 38 3
55 38 3
56 38 3
57 38 1
58 38 1
59 38 1
60 38 3
61 38 3
62 38 3
63 38 1
64 38 3
65 38 3
66 38 3
67 38 1
68 38 3
69 38 3
70 38 3
71 38 1
72 38 1
73 38 1
74 38 1
75 38 3
76 38 3
77 38 3
78 38 1
79 38 3
80 38 3
81 38 3
82 38 1
83 38 1
84 38 3
85 38 3
86 38 3
87 38 1
88 38 1
89 38 1
90 38 3
91 38 3
92 38 3
93 38 3
94 38 3
95 38 3
96 38 3
97 38 1
98 38 3
99 38 3
100 38 3
101 38 1
102 38 3
103 38 3
104 38 3
105 38 1
106 38 1
107 38 3
108 38 3
109 38 3
110 38 1
111 38 1
0 39 3
1 39 3
2 39 3
3 39 3
4 39 3
5 39 3
6 39 3
7 39 1
8 39 1
9 39 3
10 39 3
11 39 1
12 39 1
13 39 3
14 39 3
15 39 1
16 39 1
17 39 1
18 39 3
19 39 3
20 39 3
21 39 1
22 39 1
23 39 1
24 39 3
25 39 3
26 39 3
27 39 3
28 39 3
29 39 3
30 39 1
31 39 3
32 39 3
33 39 3
34 39 1
35 39 3
36 39 3
37 39 3
38 39 1
39 39 1
40 39 1
41 39 1
42 39 1
43 39 1
44 39 3
45 39 3
46 39 3
47 39 1
48 39 1
49 39 1
50 39 3
51 39 3
52 39 3
53 39 3
54 39 3
55 39 3
56 39 3
57 39 1
58 39 1
59 39 1
60 39 3
61 39 3
62 39 3
63 39 1
64 39 3
65 39 3
66 39 3
67 39 1
68 39 3
69 39 3
70 39 3
71 39 3
72 39 3
73 39 3
74 39 1
75 39 3
76 39 3
77 39 3
78 39 3
79 39 3
80 39 3
81 39 3
82 39 1
83 39 1
84 39 3
85 39 3
86 39 3
87 39 1
88 39 1
89 39 3
90 39 3
91 39 3
92 39 1
93 39 1
94 39 3
95 39 3
96 39 3
97 39 1
98 39 3
99 39 3
100 39 3
101 39 1
102 39 3
103 39 3
104 39 3
105 39 1
106 39 1
107 39 3
108 39 3
109 39 3
110 39 1
111 39 1
0 40 3
1 40 3
2 40 3
3 40 3
4 40 3
5 40 3
6 40 3
7 40 1
8 40 1
9 40 3
10 40 3
11 40 1
12 40 1
13 40 3
14 40 3
15 40 1
16 40 1
17 40 1
18 40 3
19 40 3
20 40 3
21 40 1
22 40 1
23 40 1
24 40 3
25 40 3
26 40 3
27 40 3
28 40 3
29 40 3
30 40 1
31 40 3
32 40 3
33 40 3
34 40 1
35 40 3
36 40 3
37 40 3
38 40 1
39 40 1
40 40 1
41 40 1
42 40 1
43 40 1
44 40 3
45 40 3
46 40 3
47 40 1
48 40 1
49 40 1
50 40 1
51 40 3
52 40 3
53 40 3
54 40 3
55 40 3
56 40 1
57 40 1
58 40 1
59 40 1
60 40 3
61 40 3
62 40 3
63 40 1
64 40 3
65 40 3
66 40 3
67 40 1
68 40 3
69 40 3
70 40 3
71 40 3
72 40 3
73 40 3
74 40 1
75 40 1
76 40 3
77 40 3
78 40 3
79 40 3
80 40 3
81 40 1
82 40 1
83 40 1
84 40 3
85 40 3
86 40 3
87 40 1
88 40 1
89 40 3
90 40 3
91 40 3
92 40 1
93 40 1
94 40 3
95 40 3
96 40 3
97 40 1
98 40 3
99 40 3
100 40 3
101 40 1
102 40 3
103 40 3
104 40 3
105 40 1
106 40 1
107 40 3
108 40 3
109 40 3
110 40 1
111 40 1
